event_id,user_id,event_time,event_type,page,utm_source,utm_medium,utm_campaign,cost
db23aa8c-3bca-4f85-a20a-60ac9261549d,user_0080,2024-10-18T23:41:00,page_view,/checkout,linkedin,cpc,Brand-Awareness,0.96
517400f8-0b2c-482a-a928-8e92c68a152f,user_0081,2024-09-29T03:32:00,page_view,/pricing,email,email,Brand-Awareness,0.0
e9d68f23-b489-4070-b914-f8a8bea4ff31,user_0081,2024-10-01T02:56:00,page_view,/signup,linkedin,cpc,Retention,0.26
fd08b32c-62d6-4e93-a198-5d54cfb87e6f,user_0082,2024-08-24T06:18:00,page_view,/pricing,email,email,Retention,0.0
a6eab79e-d21c-42f8-8ada-4f80a9e782d4,user_0082,2024-09-01T06:46:00,click,/pricing,,,Hire-Intl,0.0
f6febc0e-7ecd-4baf-a6f0-5fcffb16e5db,user_0082,2024-08-27T00:14:00,page_view,/,email,email,Retention,0.0
f72169bb-8096-4718-a051-acef097a1e10,user_0082,2024-09-12T12:54:00,page_view,/pricing,,,Brand-Awareness,0.0
19b17e80-dea4-4e17-94fd-9ad39716108e,user_0082,2024-08-27T15:03:00,page_view,/signup,,,Hire-Intl,0.0
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,user_0082,2024-08-15T16:26:00,page_view,/,,,Brand-Awareness,0.0
03edd1f8-74f9-4d17-a912-b4bf86a4bae4,user_0082,2024-08-09T20:52:00,page_view,/,linkedin,cpc,Retention,1.99
def57689-68f4-4bce-a4e7-5e8eb8f21423,user_0082,2024-08-09T07:18:00,page_view,/checkout,google,cpc,Brand-Awareness,2.5
1327f1bc-2784-478f-b84f-16b3a79fbfaf,user_0083,2024-09-18T08:14:00,page_view,/,google,cpc,Hire-Intl,0.32
43d88870-f81d-4aa1-8812-0a8e78308930,user_0083,2024-09-18T14:20:00,page_view,/pricing,linkedin,cpc,Retention,0.92
65c17795-b155-46bc-9f8d-ed9756abf2f1,user_0083,2024-09-06T03:05:00,page_view,/,google,cpc,Hire-Intl,2.51
541cdfcd-da0d-4a5f-948f-8b74a65bb1f2,user_0083,2024-09-10T04:05:00,conversion,/checkout,,,Brand-Awareness,0.0
889b78d5-dbfd-497e-aca2-b148da330aa1,user_0083,2024-09-09T08:52:00,page_view,/checkout,,,Retention,0.0
a075e927-5110-4492-b442-7e0b61484bb3,user_0083,2024-09-25T07:06:00,click,/pricing,linkedin,cpc,Hire-Intl,0.04
7cea2045-c268-483e-a32f-2e63b7fddd71,user_0084,2024-08-21T12:23:00,click,/,email,email,Brand-Awareness,0.0
9e11d2cd-0930-4ef6-8a80-068ddf547e50,user_0084,2024-10-06T02:01:00,page_view,/checkout,,,Hire-Intl,0.0
af34cf65-a193-44b2-bc19-e71d118405ad,user_0084,2024-10-02T10:07:00,page_view,/pricing,google,cpc,Brand-Awareness,1.3
3a3c8a71-ff57-4e2b-8991-ab9bebc2026f,user_0084,2024-09-24T12:31:00,page_view,/pricing,google,cpc,Retention,0.64
fa745761-6f18-4108-9723-199dbf2c14a0,user_0085,2024-09-04T14:56:00,page_view,/pricing,google,cpc,Brand-Awareness,0.89
b4323070-a23d-4c2f-82a7-96891933918c,user_0085,2024-09-13T17:30:00,page_view,/pricing,google,cpc,Retention,0.6
2a96e1e2-7194-4ae2-99ba-d7aedf615a5c,user_0085,2024-10-13T16:15:00,click,/,email,email,Retention,0.0
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,user_0086,2024-10-04T15:22:00,page_view,/checkout,,,Retention,0.0
0e5dd462-cbd0-4ef2-930a-37df0bc61066,user_0086,2024-09-20T19:14:00,click,/signup,google,cpc,Hire-Intl,2.43
6e417d47-5ff5-45ea-9bc4-40f14b1a269b,user_0086,2024-09-30T16:22:00,conversion,/pricing,,,Hire-Intl,0.0
697c3923-87fa-441a-be83-b91f25440fe0,user_0086,2024-09-15T08:34:00,click,/,,,Hire-Intl,0.0
2e183554-cae2-4e66-ae8a-781390e0a95b,user_0086,2024-10-21T12:22:00,conversion,/pricing,,,Hire-Intl,0.0
9c07a751-1437-4509-acd1-586a2b840c67,user_0086,2024-09-20T23:44:00,page_view,/signup,linkedin,cpc,Brand-Awareness,1.69
aee1e86b-9ea5-46aa-a1ee-6c5bdeef580f,user_0087,2024-11-13T15:34:00,page_view,/,google,cpc,Hire-Intl,0.7
9549c931-e9af-499d-bf67-1eec3da70577,user_0087,2024-10-07T00:33:00,page_view,/pricing,linkedin,cpc,Hire-Intl,1.02
a34db7c5-760d-4bbb-bb70-b3a124a35cf2,user_0087,2024-10-04T10:03:00,page_view,/pricing,google,cpc,Hire-Intl,2.54
aab612c9-415d-474a-b5a6-69814104a8b5,user_0087,2024-11-17T11:04:00,click,/checkout,linkedin,cpc,Brand-Awareness,0.3
771ad655-cdfc-4ee0-a61e-de900267deb3,user_0088,2024-08-29T05:46:00,click,/checkout,,,Brand-Awareness,0.0
8beddb12-ad77-482f-89a2-3a89e6b5a92c,user_0088,2024-10-05T17:44:00,page_view,/signup,,,Hire-Intl,0.0
f1faf665-7115-43f3-92e8-9d1028711733,user_0088,2024-10-12T05:24:00,page_view,/pricing,google,cpc,Hire-Intl,2.19
4c955f6a-966b-4964-bcd6-bdca5876fd09,user_0088,2024-10-20T22:36:00,conversion,/,linkedin,cpc,Hire-Intl,1.81
b0b862ef-6c9f-42b9-b647-8986a3917c99,user_0088,2024-10-18T19:14:00,page_view,/checkout,email,email,Hire-Intl,0.0
4d57d880-d865-469a-b4f3-310340066ff2,user_0089,2024-09-07T10:10:00,conversion,/signup,email,email,Retention,0.0
da743152-627b-41a1-bfd6-f23232ffe294,user_0089,2024-08-29T07:44:00,page_view,/,google,cpc,Brand-Awareness,0.0
61a11729-3cb9-4350-9b4d-a0fe7bb38605,user_0090,2024-10-14T13:10:00,page_view,/checkout,,,Retention,0.0
4bbe4aff-9326-4ffd-9be4-bf5192698698,user_0090,2024-09-04T15:50:00,page_view,/pricing,,,Hire-Intl,0.0
059dd55d-4b94-4e30-b303-f438fe2110d0,user_0090,2024-10-19T01:18:00,page_view,/,google,cpc,Hire-Intl,1.03
6553867d-a881-4fd3-947d-577bfa5a91ca,user_0090,2024-10-24T12:10:00,page_view,/,,,Retention,0.0
dd750e98-90e0-495f-8212-b554464458b4,user_0090,2024-10-07T15:45:00,click,/pricing,google,cpc,Brand-Awareness,2.67
f93e08d5-bea2-4dfe-873f-6e1baf908e3c,user_0090,2024-09-08T01:06:00,conversion,/checkout,google,cpc,Brand-Awareness,1.66
bec39a37-9b3d-44bd-a91e-314e0c8e29e3,user_0090,2024-10-27T23:34:00,page_view,/pricing,google,cpc,Hire-Intl,0.15
e726be23-e776-4886-9534-ee1d7f2984f5,user_0091,2024-08-13T11:00:00,page_view,/checkout,linkedin,cpc,Hire-Intl,0.29
3ae909fe-cc82-48da-8696-f5e64944051b,user_0091,2024-08-23T05:40:00,page_view,/,google,cpc,Retention,2.35
3810ae66-5a31-44cc-8d4b-69a99b689c88,user_0091,2024-09-09T15:57:00,page_view,/checkout,email,email,Hire-Intl,0.0
402913ec-9ef2-493e-b0ac-7d7ba2f963a3,user_0091,2024-09-03T11:11:00,page_view,/checkout,linkedin,cpc,Retention,0.68
c478f6f1-b88e-4318-816d-83edad81f8bd,user_0091,2024-08-27T18:03:00,page_view,/,google,cpc,Hire-Intl,2.0
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,user_0091,2024-09-30T17:26:00,page_view,/,,,Retention,0.0
a0a11839-e745-4704-98df-bc3ca0d4de3d,user_0091,2024-09-05T17:43:00,page_view,/pricing,,,Retention,0.0
c9e26074-4f16-49a0-8a17-991ea5769411,user_0091,2024-09-04T22:02:00,click,/pricing,email,email,Hire-Intl,0.0
5d678bb1-945e-42e4-888a-93ec70d9c9f8,user_0092,2024-10-11T05:13:00,page_view,/checkout,,,Hire-Intl,0.0
e8dd5e5a-1712-4b16-a1a4-344fbb7bee03,user_0092,2024-09-08T06:52:00,click,/signup,email,email,Retention,0.0
6a5e6920-bf5a-47e6-93a3-dd5a4b8c5bdc,user_0092,2024-10-09T02:05:00,page_view,/signup,linkedin,cpc,Retention,1.56
c958e75e-21d5-4971-b367-49b52cf6bf75,user_0092,2024-10-09T00:50:00,page_view,/checkout,,,Hire-Intl,0.0
5da8d6d2-f8b3-4a8b-a05f-b8bc8a16a06c,user_0092,2024-08-21T18:37:00,conversion,/,email,email,Hire-Intl,0.0
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,user_0092,2024-08-18T09:55:00,page_view,/checkout,email,email,Retention,0.0
e9ff1cae-41c8-4a8c-aa1f-955ad499da99,user_0092,2024-09-12T18:38:00,page_view,/checkout,linkedin,cpc,Hire-Intl,1.85
f7a67b94-7b5a-411a-b1b6-4afed31edf1a,user_0092,2024-09-24T22:25:00,click,/signup,google,cpc,Brand-Awareness,0.71
ded255d0-bf1e-4366-8b8e-63d4ce7607ad,user_0093,2024-10-15T11:01:00,click,/signup,google,cpc,Retention,2.53
77e490c7-1d7b-4313-8de2-2f1c56b60afc,user_0093,2024-11-21T22:43:00,click,/pricing,google,cpc,Retention,2.92
c1101266-2408-46dc-9346-d1a9f6802cdb,user_0093,2024-10-26T10:17:00,page_view,/,,,Hire-Intl,0.0
ad238d36-dc32-4c97-b9c1-e262f76c8ede,user_0093,2024-11-25T13:47:00,page_view,/signup,linkedin,cpc,Hire-Intl,1.55
65bcc272-fadd-4ea3-aca5-e2fdb966442a,user_0093,2024-10-08T02:19:00,page_view,/,,,Hire-Intl,0.0
8eac0a33-cdf9-44a7-9882-b5c1f79efd70,user_0093,2024-11-20T06:53:00,page_view,/,google,cpc,Retention,2.11
6502d6a2-ca6a-4224-971e-16cc5da36f1b,user_0093,2024-10-15T11:52:00,page_view,/,linkedin,cpc,Brand-Awareness,0.09
1fa382e8-895c-4d99-83b3-8eb403902c5d,user_0093,2024-10-21T15:38:00,conversion,/checkout,linkedin,cpc,Brand-Awareness,1.65
bfbf397b-ac3e-4b0d-9e5b-a13d746cdb77,user_0094,2024-10-03T08:47:00,page_view,/,,,Retention,0.0
618ae305-95a5-4afa-831d-029fac1e86d8,user_0094,2024-10-04T18:49:00,click,/pricing,,,Brand-Awareness,0.0
5f18e583-f0b6-483f-a377-f6f1d289f0ab,user_0094,2024-09-21T13:32:00,click,/,google,cpc,Retention,2.73
78b2b549-3bdb-409e-acc2-16a01bbc91f7,user_0094,2024-09-21T05:38:00,page_view,/signup,,,Brand-Awareness,0.0
f1738856-e25d-46eb-9e9a-9f83066803ee,user_0094,2024-09-21T08:27:00,click,/checkout,,,Retention,0.0
9c2e58de-ea4e-4617-93f8-382b8fb864e4,user_0094,2024-08-30T21:33:00,page_view,/,,,Hire-Intl,0.0
a2a9d4d8-102e-4de5-a5cc-8bf738ab854c,user_0095,2024-10-16T19:38:00,page_view,/checkout,google,cpc,Hire-Intl,1.01
b379cb1e-e8cd-40cc-b6da-3ca0d2e82f38,user_0095,2024-09-22T20:20:00,page_view,/signup,,,Hire-Intl,0.0
1dde7969-6886-43db-a634-8e784d5c55c7,user_0095,2024-10-23T07:57:00,click,/checkout,google,cpc,Brand-Awareness,0.96
0986bbeb-f23e-423d-8b9b-d93423c86d30,user_0095,2024-09-13T23:01:00,conversion,/signup,email,email,Retention,0.0
1dba1267-7e1c-45a1-bef5-18a64dead645,user_0095,2024-10-22T01:37:00,page_view,/pricing,,,Retention,0.0
899ca782-e323-4d1a-bc1b-dacc18e19331,user_0095,2024-09-19T21:34:00,page_view,/signup,email,email,Brand-Awareness,0.0
5efa9c5b-7421-4f46-a37e-4b0122bae10e,user_0096,2024-11-04T17:11:00,page_view,/signup,google,cpc,Brand-Awareness,2.43
b24cc64f-be3e-4e57-b30a-9e32aba4fc03,user_0096,2024-11-10T05:43:00,page_view,/pricing,,,Retention,0.0
965befdf-6b4b-4411-8a4a-0e2df22b5b98,user_0096,2024-11-17T09:26:00,page_view,/signup,,,Brand-Awareness,0.0
e2aa7a5d-278e-400d-ba02-66efbe055787,user_0097,2024-09-03T20:37:00,page_view,/checkout,email,email,Hire-Intl,0.0
d56ce8ea-1959-4b5a-a7a8-f6366a35df59,user_0097,2024-10-25T21:24:00,page_view,/pricing,email,email,Hire-Intl,0.0
f065c817-687a-4850-9d9b-62317d45d8ef,user_0098,2024-10-02T14:09:00,click,/,google,cpc,Retention,1.0
b0b63bcf-0860-4833-879d-0cdaf396ea37,user_0098,2024-09-07T10:40:00,page_view,/pricing,google,cpc,Hire-Intl,1.73
71d79665-7181-4dcf-b79e-fc6e5edb0d3c,user_0098,2024-09-06T15:50:00,page_view,/checkout,,,Brand-Awareness,0.0
5cd8fe1a-dafe-48a9-bc71-e0bef3579560,user_0098,2024-09-23T15:24:00,page_view,/signup,google,cpc,Hire-Intl,2.68
5e09a9ee-af88-4dec-bb1e-143b196f4dfa,user_0098,2024-10-14T16:12:00,page_view,/pricing,google,cpc,Hire-Intl,2.08
a5135ea0-fa53-434d-a6d5-901d8b621d41,user_0098,2024-09-18T09:08:00,page_view,/signup,google,cpc,Hire-Intl,0.2
46a02a9b-65ec-4acd-8f80-35f55bd20c98,user_0099,2024-10-19T09:29:00,page_view,/signup,,,Retention,0.0
f2f25eef-1f45-4bfd-b7dc-67e030974b2b,user_0100,2024-10-18T15:22:00,page_view,/checkout,,,Hire-Intl,0.0
1777e8cb-7468-4b98-92fe-2fded918b3e5,user_0100,2024-10-07T04:13:00,page_view,/pricing,,,Hire-Intl,0.0
a3b5cece-a446-4e72-b64c-911aa9ab364a,user_0100,2024-10-02T01:24:00,page_view,/,,,Brand-Awareness,0.0
0cf2b69b-0577-4ea9-b899-924698de8ebb,user_0101,2024-11-03T00:03:00,page_view,/checkout,email,email,Hire-Intl,0.0
fd235def-3e5a-47e3-9560-db22c96b5edb,user_0101,2024-10-11T22:09:00,page_view,/,google,cpc,Retention,1.26
34885a46-9088-4eaf-8977-6598203c8c25,user_0102,2024-10-15T08:39:00,page_view,/,email,email,Brand-Awareness,0.0
8de08fc2-c3e1-4a85-946e-f10411906f50,user_0102,2024-09-19T09:07:00,page_view,/pricing,,,Retention,0.0
d0243d72-3748-467f-961d-33ba350843f0,user_0103,2024-10-07T13:18:00,page_view,/pricing,google,cpc,Brand-Awareness,2.8
c63d04ee-541c-4a86-bba5-cd2fdea45c19,user_0103,2024-09-13T07:00:00,page_view,/,google,cpc,Brand-Awareness,2.01
989240ac-e689-43a9-89e4-8e8c25c61c45,user_0103,2024-09-01T02:49:00,click,/,email,email,Retention,0.0
fbe94499-dbc0-40fd-86fb-7bf300b9d4a3,user_0103,2024-09-21T09:16:00,page_view,/pricing,linkedin,cpc,Hire-Intl,2.56
8a4b8f7c-2147-4a15-bcce-96f6250a4578,user_0104,2024-11-03T10:27:00,page_view,/,,,Hire-Intl,0.0
1c24220e-2cab-47e7-8c6b-66e5402adf9c,user_0104,2024-11-02T20:10:00,click,/signup,google,cpc,Brand-Awareness,0.28
21bddb41-0699-4731-9dcf-8766a93b12cd,user_0104,2024-11-12T10:11:00,page_view,/checkout,google,cpc,Retention,2.51
c9d6a63b-ca3c-4f5f-9bb5-c40c03cde2e3,user_0104,2024-11-04T15:51:00,click,/pricing,linkedin,cpc,Hire-Intl,0.4
040a3aae-52e2-4fd9-96bf-10ab3ce915e7,user_0104,2024-11-06T01:54:00,page_view,/checkout,google,cpc,Brand-Awareness,2.04
20733f6d-0d6a-45b3-83ef-20162c9b662e,user_0104,2024-10-02T19:24:00,page_view,/pricing,,,Retention,0.0
1d181ee9-86ad-4a8c-abc4-123ebde13c1b,user_0105,2024-10-22T14:02:00,page_view,/,google,cpc,Brand-Awareness,2.6
72c22a16-79eb-4168-9045-56e5bee3eb79,user_0105,2024-10-29T23:36:00,page_view,/signup,,,Brand-Awareness,0.0
97fa7f04-8363-4007-9cae-9610c72c1fe3,user_0106,2024-10-09T23:15:00,page_view,/checkout,linkedin,cpc,Hire-Intl,2.52
38b77c07-80fb-4296-b3b6-a09b1beaf6ac,user_0106,2024-10-02T19:03:00,click,/checkout,google,cpc,Retention,2.61
ba2c98ce-0b19-488e-9d77-a45ef206c269,user_0107,2024-10-19T10:15:00,page_view,/pricing,google,cpc,Brand-Awareness,1.93
a8addf36-ddf2-45eb-a8a3-f341c8819065,user_0107,2024-10-13T07:05:00,click,/checkout,linkedin,cpc,Hire-Intl,2.57
a4b1f991-7542-4646-8d37-a539857dd3b3,user_0108,2024-08-28T15:47:00,page_view,/checkout,email,email,Hire-Intl,0.0
ffa361be-0f92-40e1-87f9-7d05f6ca6b8b,user_0108,2024-08-21T02:50:00,page_view,/signup,email,email,Brand-Awareness,0.0
6d204496-66d0-4371-98e8-8ebb7a9e8eef,user_0108,2024-10-01T21:29:00,page_view,/,,,Hire-Intl,0.0
b65feea9-7d82-4264-9ba3-62e7afa415e5,user_0108,2024-09-11T17:49:00,page_view,/signup,email,email,Brand-Awareness,0.0
e63658c9-12d0-498d-b18d-4d05e8e22743,user_0108,2024-08-27T21:14:00,page_view,/signup,google,cpc,Brand-Awareness,1.57
25f934bf-9bb9-4155-9275-eb9414aeaf5c,user_0108,2024-10-04T03:02:00,page_view,/checkout,,,Hire-Intl,0.0
9fd34579-4667-42ce-a04e-178c10d08d11,user_0108,2024-09-02T06:07:00,page_view,/checkout,,,Hire-Intl,0.0
b64fa54a-8c61-4654-95da-75c1a21150f9,user_0108,2024-08-27T13:02:00,click,/,,,Retention,0.0
98eeac2b-fe9f-4caa-a182-f347533f5a72,user_0109,2024-09-01T16:47:00,click,/checkout,google,cpc,Brand-Awareness,2.34
816bcb9f-7426-4193-8b7e-6b3c87d292a6,user_0109,2024-10-29T05:44:00,click,/pricing,email,email,Hire-Intl,0.0
cb08587d-1963-426d-ae21-8b099afd4015,user_0109,2024-10-09T19:56:00,click,/checkout,google,cpc,Brand-Awareness,2.75
a79b44b6-da50-4fed-9d4a-3d81b3a7d0e0,user_0110,2024-09-12T10:18:00,page_view,/checkout,linkedin,cpc,Brand-Awareness,2.1
8d244e3e-c4da-4ddb-a0b1-5abaa6a27967,user_0110,2024-10-04T16:19:00,page_view,/signup,,,Brand-Awareness,0.0
6e191042-370b-4063-9d90-e79eb888f6ed,user_0110,2024-09-22T20:13:00,page_view,/signup,google,cpc,Brand-Awareness,1.04
69efafb1-3a7e-4e14-a359-eee173991a47,user_0110,2024-09-30T04:45:00,conversion,/signup,email,email,Brand-Awareness,0.0
66132e69-7418-4109-93d1-bf0f56c438e4,user_0111,2024-10-05T18:36:00,click,/signup,,,Retention,0.0
50032b35-1857-4baf-bac7-e2b96a7e4c36,user_0111,2024-10-08T03:01:00,page_view,/,linkedin,cpc,Hire-Intl,0.8
4140752c-aa44-4259-9001-8b7b6d4067f4,user_0111,2024-10-25T05:18:00,page_view,/,email,email,Brand-Awareness,0.0
afd380c4-2713-482c-b41e-a3ac5fd23109,user_0111,2024-09-18T17:02:00,page_view,/pricing,linkedin,cpc,Brand-Awareness,1.94
175a81ec-112f-4612-b969-9ed2ec48bf55,user_0111,2024-09-29T07:32:00,click,/signup,,,Brand-Awareness,0.0
6e8f75a1-17dd-4d81-95da-705cd4ef00aa,user_0111,2024-11-03T12:24:00,click,/signup,linkedin,cpc,Brand-Awareness,0.16
5f65c8ce-bd21-4c11-be9d-61ee18b87245,user_0112,2024-09-21T14:53:00,page_view,/signup,google,cpc,Brand-Awareness,1.64
0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,user_0112,2024-09-20T06:49:00,page_view,/checkout,,,Hire-Intl,0.0
8fca7b6a-8fc4-4092-b4e5-59e596229348,user_0112,2024-08-17T05:11:00,page_view,/,,,Retention,0.0
692ac139-1f4a-4ca1-ab85-fd595463adc7,user_0112,2024-08-29T04:10:00,page_view,/signup,email,email,Retention,0.0
f0ede303-aa53-419c-9fa4-bb9f5a856750,user_0112,2024-08-22T01:09:00,page_view,/signup,,,Retention,0.0
ea74bb18-de3b-496f-ac45-96f6c012a0ff,user_0113,2024-09-24T22:20:00,conversion,/,email,email,Brand-Awareness,0.0
49a214ae-f7e8-48e5-8d2b-91efb8976ec5,user_0113,2024-09-08T17:25:00,page_view,/pricing,google,cpc,Brand-Awareness,1.0
1a85910d-5a05-4c11-8ffc-a6b199b479d4,user_0113,2024-08-28T09:13:00,page_view,/checkout,,,Brand-Awareness,0.0
279c658a-3676-4ce5-81e5-c9f693f277cc,user_0113,2024-09-15T00:07:00,page_view,/pricing,email,email,Hire-Intl,0.0
d8e7012f-3968-4c81-bb70-c3b8a81fdec3,user_0113,2024-08-25T12:58:00,page_view,/signup,,,Brand-Awareness,0.0
8e676a01-d86a-4460-99a1-120e1bb43332,user_0113,2024-08-06T16:52:00,page_view,/checkout,,,Retention,0.0
47503f1d-c33a-4f6c-9d69-1fba5e187b24,user_0114,2024-09-22T02:06:00,conversion,/,google,cpc,Brand-Awareness,0.2
6dda4f8d-cea6-4f4c-b9e5-8ff092f837d4,user_0114,2024-10-02T20:49:00,page_view,/,google,cpc,Hire-Intl,1.61
c4767556-f97b-42dd-8f9b-72aed85c16bd,user_0114,2024-10-04T23:49:00,click,/,linkedin,cpc,Brand-Awareness,2.06
accb461a-9d13-4363-9f29-4a8bd1846c39,user_0114,2024-08-22T14:45:00,page_view,/,google,cpc,Hire-Intl,2.38
9be71737-06b8-4231-8e86-7f3ca487eeab,user_0115,2024-10-28T07:58:00,page_view,/checkout,google,cpc,Retention,0.95
b18753e6-d457-4ad9-a867-a096edd877c8,user_0115,2024-09-30T21:07:00,page_view,/,email,email,Brand-Awareness,0.0
45f50c52-2e2f-4f77-8769-79d644777442,user_0116,2024-10-21T16:06:00,page_view,/,google,cpc,Retention,2.3
ebe9e207-4f19-4ec0-832d-4526b3e4110a,user_0116,2024-09-20T12:25:00,page_view,/pricing,,,Brand-Awareness,0.0
2e709838-0190-4620-99dc-abd056febfb9,user_0117,2024-11-10T17:18:00,page_view,/signup,,,Hire-Intl,0.0
a847bce7-90fa-4b57-a4ac-2130deaf528d,user_0117,2024-10-25T04:07:00,page_view,/checkout,google,cpc,Brand-Awareness,1.64
bdb025ff-2451-45a4-91d0-59b26699cd99,user_0117,2024-09-25T09:13:00,click,/signup,,,Hire-Intl,0.0
177d6e7e-07d9-44ce-b8c8-8faea2178f84,user_0117,2024-10-31T16:09:00,page_view,/signup,google,cpc,Hire-Intl,0.34
604e46cb-3712-42d1-87cd-b6a1bf012e32,user_0117,2024-11-01T18:54:00,click,/checkout,google,cpc,Brand-Awareness,1.65
284bf962-5744-4596-b422-21676b7a2460,user_0117,2024-10-08T21:04:00,page_view,/checkout,google,cpc,Retention,1.07
530ac1c7-b8ba-4368-8fc7-77685ebbcca5,user_0117,2024-11-01T20:15:00,page_view,/pricing,google,cpc,Retention,1.46
98a21f1c-914d-4fae-b100-13a7c6deb2f0,user_0118,2024-10-21T09:44:00,page_view,/signup,email,email,Retention,0.0
27d415b6-0d77-45a0-a222-b6a615bfbe97,user_0118,2024-09-19T00:20:00,page_view,/checkout,google,cpc,Retention,2.52
0cbd3c03-9e2a-44ac-8122-b5b3284c03d2,user_0118,2024-09-17T21:46:00,page_view,/checkout,google,cpc,Retention,2.32
716fda0a-45a8-4829-94e2-86e5ac8936bc,user_0118,2024-10-10T17:06:00,page_view,/signup,google,cpc,Hire-Intl,2.67
9b69554d-7c54-435f-ac8c-3b6aa974d079,user_0118,2024-09-21T08:46:00,page_view,/,,,Hire-Intl,0.0
372f871a-45ee-432d-aa07-f2137129cec7,user_0118,2024-10-19T00:52:00,page_view,/pricing,email,email,Hire-Intl,0.0
585d3f86-1d23-44e6-8329-20b7c143f426,user_0119,2024-10-30T04:23:00,click,/signup,linkedin,cpc,Hire-Intl,1.39
ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,user_0119,2024-10-13T02:25:00,page_view,/pricing,linkedin,cpc,Brand-Awareness,2.05
86e52753-7c93-46cc-97d7-a560adb14670,user_0119,2024-10-29T16:08:00,page_view,/pricing,linkedin,cpc,Brand-Awareness,2.2
3873e57f-0ba0-48e8-8ef4-92c1aac93316,user_0119,2024-11-10T11:02:00,page_view,/,google,cpc,Retention,1.11
0e0630cd-996d-4c50-bc04-a168652ffb49,user_0119,2024-09-13T21:13:00,click,/checkout,email,email,Retention,0.0
f200c261-4d29-41ab-b455-12f701f7c7ec,user_0119,2024-11-06T01:02:00,page_view,/signup,,,Brand-Awareness,0.0
c3a00c6f-2321-41e1-8471-04c036136e15,user_0119,2024-10-15T18:11:00,page_view,/,linkedin,cpc,Brand-Awareness,0.75
1eb74b56-53ff-43a2-8a19-35014169b9fc,user_0119,2024-11-08T07:33:00,click,/signup,linkedin,cpc,Retention,2.38
6e3f683a-bf3c-4140-bf54-a51101fa964e,user_0120,2024-10-28T04:28:00,page_view,/signup,google,cpc,Hire-Intl,0.45
88575117-6155-4667-a112-507c2cfa55b0,user_0121,2024-10-01T22:52:00,page_view,/signup,google,cpc,Brand-Awareness,0.34
8f0881ee-8011-416b-bae8-8926b423ccde,user_0121,2024-10-06T15:30:00,page_view,/checkout,google,cpc,Hire-Intl,0.73
5aaab32f-ce63-42b6-ab05-347fd556b37d,user_0121,2024-09-01T18:37:00,page_view,/,google,cpc,Brand-Awareness,0.44
bdf66ba5-dc9c-46de-a5a6-74c212738a23,user_0122,2024-10-15T05:33:00,page_view,/,,,Brand-Awareness,0.0
75b27455-04cc-4ede-afac-16730ad45230,user_0122,2024-10-08T09:05:00,page_view,/checkout,google,cpc,Retention,0.51
5024bdc6-dcb3-4df3-93ee-cdc6ebd14d2c,user_0122,2024-10-09T13:38:00,page_view,/pricing,google,cpc,Brand-Awareness,1.98
67884209-92ca-425a-ade5-93329364f3d0,user_0123,2024-09-26T21:21:00,page_view,/,,,Hire-Intl,0.0
4a1dab32-6aed-4dc7-a3e0-5309b5a1b949,user_0123,2024-08-19T03:01:00,click,/checkout,google,cpc,Hire-Intl,1.82
f758dce2-0556-4aea-a7b0-32831d7c0098,user_0123,2024-08-22T15:57:00,page_view,/,email,email,Hire-Intl,0.0
f296d9f0-cd23-42c2-abff-e17b532401fc,user_0123,2024-08-19T19:34:00,click,/checkout,,,Brand-Awareness,0.0
b08a4895-d4ff-4666-b5c8-e90d9e3d750d,user_0123,2024-10-05T01:44:00,page_view,/checkout,email,email,Retention,0.0
6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,user_0124,2024-09-05T08:30:00,click,/,,,Retention,0.0
6f887f28-3e49-4d09-9b19-d8b8d8302081,user_0124,2024-10-01T13:16:00,click,/,google,cpc,Brand-Awareness,1.57
1422373f-8622-48d1-a683-e10796c044d0,user_0125,2024-10-05T06:44:00,page_view,/,,,Hire-Intl,0.0
beed10b6-4f6e-474b-9eda-b0276550f74a,user_0126,2024-10-10T17:27:00,page_view,/checkout,email,email,Hire-Intl,0.0
c77444cb-5543-4c3c-b8b8-f24e56ea57b3,user_0126,2024-10-06T17:30:00,page_view,/checkout,google,cpc,Retention,2.97
a21b0307-82af-485c-938d-994c2b0abedd,user_0126,2024-09-22T11:49:00,click,/,,,Brand-Awareness,0.0
31a3ac4d-828c-47e7-87d5-b7be1d30d990,user_0126,2024-10-06T22:10:00,page_view,/signup,google,cpc,Brand-Awareness,1.84
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,user_0126,2024-09-29T22:03:00,conversion,/,google,cpc,Hire-Intl,2.47
a53bc024-d1a6-4d87-b54e-2019ba35844e,user_0127,2024-11-06T13:05:00,page_view,/,google,cpc,Brand-Awareness,0.11
1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,user_0127,2024-10-23T12:39:00,page_view,/,email,email,Hire-Intl,0.0
2c6a6e9a-3280-47a1-8187-222b257d5e52,user_0127,2024-10-27T00:12:00,click,/signup,,,Hire-Intl,0.0
